price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,state
953,apartment,994,2,1.5,1,1,1,0,0,0,w/d in unit,off-street parking,fl
2295,apartment,700,1,1,1,1,1,0,0,0,laundry in bldg,street parking,ny
1845,apartment,714,1,1,1,1,1,1,1,0,w/d in unit,attached garage,il
1235,apartment,1140,2,2,1,1,0,1,0,0,w/d in unit,attached garage,wi
1485,apartment,920,2,2,1,1,1,0,0,0,w/d in unit,carport,ca
2450,apartment,962,2,2,1,1,1,0,0,0,w/d in unit,carport,ca
591,apartment,830,2,1,1,1,1,0,0,0,laundry on site,off-street parking,pa
1169,apartment,1085,2,2,1,1,1,0,0,0,w/d hookups,detached garage,nc
1350,apartment,1000,2,1,0,0,1,0,0,0,laundry on site,off-street parking,ny
1825,apartment,1000,2,2,0,0,1,0,0,0,w/d in unit,off-street parking,ma
1135,apartment,967,2,2,1,1,1,0,0,0,w/d in unit,carport,nm
1300,apartment,735,1,1,1,1,1,0,0,0,w/d in unit,carport,tx
829,apartment,825,2,1,1,1,1,0,0,0,w/d hookups,off-street parking,ky
659,apartment,1150,2,1.5,1,1,1,0,0,0,w/d in unit,off-street parking,ms
1074,apartment,1068,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,ar
1325,apartment,1062,2,2,1,1,1,0,0,0,w/d in unit,carport,nv
1640,apartment,680,1,1,1,0,0,0,0,0,laundry on site,off-street parking,ma
969,apartment,1188,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,nc
2075,apartment,882,2,2,1,0,1,0,0,0,laundry on site,carport,ca
795,apartment,900,1,1,0,0,1,0,0,0,w/d hookups,off-street parking,nc
619,apartment,630,1,1,1,1,1,0,0,0,laundry on site,off-street parking,oh
1095,apartment,1124,2,2,1,1,0,1,0,0,w/d in unit,carport,al
2095,apartment,685,1,1,0,0,1,0,0,0,w/d in unit,attached garage,dc
1957,apartment,693,1,1,1,1,0,0,1,0,w/d in unit,detached garage,ca
1300,apartment,1200,2,1,0,0,0,0,0,0,w/d hookups,off-street parking,me
1140,apartment,884,2,0,0,0,1,0,0,0,w/d in unit,carport,ca
1121,apartment,915,2,1,1,1,1,0,0,0,w/d in unit,street parking,fl
789,apartment,880,2,1,0,0,1,0,0,0,w/d hookups,off-street parking,id
675,apartment,800,1,1,1,1,1,0,0,0,laundry on site,off-street parking,mn
1095,apartment,870,2,1,0,0,0,0,0,0,w/d in unit,off-street parking,nv
975,apartment,900,2,1,0,0,0,0,0,0,laundry in bldg,off-street parking,ak
2550,apartment,1506,3,2,1,1,0,0,0,0,w/d in unit,off-street parking,wi
929,apartment,899,3,1,1,1,1,0,0,0,laundry on site,off-street parking,tn
2890,apartment,1312,2,2,1,1,1,0,0,0,w/d in unit,attached garage,hi
975,apartment,976,2,1,1,1,1,0,0,0,laundry in bldg,carport,mi
3800,apartment,1500,2,2,1,1,1,1,0,1,w/d in unit,attached garage,ca
656,apartment,750,1,1,0,1,1,0,0,0,laundry on site,off-street parking,ga
950,apartment,1060,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,la
595,apartment,693,1,1,1,1,0,0,0,0,laundry on site,off-street parking,ga
1666,apartment,795,2,1,1,1,1,0,0,0,laundry in bldg,carport,ca
925,apartment,750,2,1,1,1,1,0,0,0,laundry on site,off-street parking,co
2295,apartment,1420,3,2,0,0,1,0,0,0,w/d in unit,carport,vt
800,apartment,1355,3,2,0,0,1,0,0,0,w/d hookups,off-street parking,mo
610,apartment,950,2,1.5,1,1,1,0,0,0,w/d hookups,street parking,tn
800,apartment,1095,2,1,0,0,0,0,0,0,laundry in bldg,street parking,pa
1485,apartment,1000,1,1,0,0,0,0,0,0,w/d in unit,attached garage,mn
1430,apartment,1025,2,1,1,1,0,0,0,0,w/d in unit,off-street parking,ny
600,apartment,700,1,1,0,0,1,0,0,0,laundry in bldg,off-street parking,il
564,apartment,576,1,1,1,1,1,0,0,0,laundry on site,off-street parking,oh
1095,apartment,733,0,1,1,1,0,0,1,0,w/d hookups,off-street parking,ri
1349,apartment,521,0,1,1,1,0,1,0,0,laundry on site,detached garage,or
750,apartment,950,2,2,1,1,1,0,0,0,w/d in unit,carport,tx
970,apartment,975,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,nc
985,apartment,722,1,1,1,0,1,0,0,0,laundry in bldg,off-street parking,nj
1595,apartment,958,2,2,1,1,0,0,0,0,w/d in unit,attached garage,ks
2430,apartment,1200,3,2,0,0,1,0,0,0,laundry in bldg,off-street parking,ca
540,apartment,600,1,1,0,0,1,0,0,0,laundry in bldg,off-street parking,pa
1313,apartment,652,1,1,1,1,0,0,0,0,w/d hookups,carport,tx
2650,apartment,1500,3,2,1,1,1,0,0,0,w/d in unit,attached garage,fl
1990,apartment,823,1,0,1,1,0,1,1,0,w/d in unit,attached garage,or
2504,apartment,838,1,1,1,1,1,0,0,0,w/d in unit,attached garage,dc
699,apartment,550,0,1,1,1,1,0,0,0,laundry on site,off-street parking,ky
1775,apartment,576,1,1,1,1,0,0,0,0,w/d in unit,attached garage,ma
895,apartment,900,2,2,0,0,0,0,0,0,laundry on site,carport,ca
650,apartment,920,2,1,0,0,0,0,0,0,laundry in bldg,off-street parking,ia
1395,apartment,1035,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,sc
1025,apartment,792,1,1,1,0,0,1,0,0,w/d in unit,carport,nv
2380,apartment,1201,2,2,1,1,1,0,0,0,w/d in unit,detached garage,ca
945,apartment,800,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,wi
1033,apartment,1233,2,2,1,1,1,0,0,0,w/d hookups,carport,id
690,apartment,567,1,1,1,1,1,1,0,0,laundry in bldg,off-street parking,az
900,apartment,1108,3,1,1,1,0,1,0,0,w/d hookups,off-street parking,ia
1115,apartment,1450,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,nc
925,apartment,860,2,1,1,1,0,0,0,0,w/d hookups,off-street parking,tx
800,apartment,700,1,1,0,0,0,0,0,0,laundry in bldg,off-street parking,fl
1049,apartment,725,1,1,1,1,1,0,0,0,laundry on site,off-street parking,fl
1980,apartment,1056,3,2,1,1,0,0,0,0,w/d in unit,carport,ca
880,apartment,1128,3,2,1,1,1,0,0,0,w/d in unit,carport,az
1805,apartment,810,2,1,1,1,1,0,0,0,w/d in unit,off-street parking,ma
765,apartment,962,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,ok
1600,apartment,595,1,1,1,1,1,0,0,0,laundry on site,carport,ca
1399,apartment,612,1,1,1,0,0,0,0,0,w/d in unit,off-street parking,nh
925,apartment,1040,2,2,0,0,0,0,0,0,w/d in unit,carport,tx
2200,apartment,1300,2,1,1,1,0,0,0,0,laundry in bldg,off-street parking,ma
705,apartment,737,1,1,1,1,1,0,0,0,laundry on site,carport,mi
1650,apartment,1225,2,1.5,0,0,0,0,0,0,w/d in unit,attached garage,il
1635,apartment,1029,2,2,1,1,0,1,0,0,w/d in unit,attached garage,ny
1350,apartment,800,1,1,0,0,0,1,0,1,w/d in unit,off-street parking,sc
2000,apartment,915,1,1,1,1,1,1,1,1,w/d in unit,attached garage,ca
725,apartment,900,1,1,0,0,0,0,0,0,no laundry on site,off-street parking,ny
2420,apartment,970,2,2,1,1,1,0,0,0,w/d in unit,detached garage,ca
800,apartment,1200,3,1,1,0,0,0,0,0,w/d hookups,off-street parking,ny
1272,apartment,758,1,1,1,1,0,0,0,0,w/d in unit,carport,ca
560,apartment,546,1,1,1,1,1,0,0,0,laundry in bldg,off-street parking,il
409,apartment,1189,4,2,1,1,0,1,0,1,w/d in unit,off-street parking,la
865,apartment,750,2,1,1,0,0,0,0,0,laundry on site,carport,wa
795,apartment,650,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,il
1200,apartment,750,1,1,0,0,1,0,0,0,w/d hookups,off-street parking,nc
825,apartment,995,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,mi
895,apartment,610,1,1,1,1,0,0,0,0,laundry on site,carport,nv
1063,apartment,1150,2,2,1,1,1,0,0,0,w/d in unit,carport,mi
1525,apartment,685,1,1,1,1,0,0,1,0,w/d in unit,attached garage,wi
1250,apartment,885,2,1.5,1,1,0,0,0,0,laundry on site,off-street parking,or
1299,apartment,800,2,1,0,0,1,0,0,0,laundry in bldg,street parking,pa
800,apartment,1056,3,1.5,0,1,0,0,0,0,w/d in unit,off-street parking,ks
812,apartment,662,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,il
695,apartment,700,1,1,1,1,1,0,0,0,laundry in bldg,street parking,il
1075,apartment,550,1,1,0,0,0,0,0,0,laundry on site,off-street parking,ct
1199,apartment,600,1,1,1,1,0,0,0,0,laundry in bldg,off-street parking,mn
1550,apartment,769,1,1,1,1,0,0,0,1,laundry on site,detached garage,mi
1637,apartment,1130,3,2,1,1,0,1,0,0,w/d in unit,attached garage,wa
1085,apartment,1031,2,2,1,0,0,0,0,0,w/d in unit,off-street parking,mn
730,apartment,889,2,1,0,0,1,0,0,0,w/d in unit,off-street parking,ar
270,apartment,1200,3,2,0,0,0,0,0,1,w/d in unit,off-street parking,ut
650,apartment,1000,2,1,1,1,0,0,0,1,no laundry on site,off-street parking,pa
1400,apartment,1100,2,1,0,0,0,0,0,1,laundry in bldg,off-street parking,ny
910,apartment,1100,2,2,1,1,1,0,0,0,laundry in bldg,off-street parking,ne
775,apartment,800,1,1,0,0,0,0,0,0,w/d hookups,off-street parking,vt
1150,apartment,1140,2,1,1,1,1,0,0,0,w/d in unit,street parking,in
980,apartment,1000,2,1,0,0,1,0,0,0,laundry on site,carport,ca
1181,apartment,1175,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,pa
930,apartment,850,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,nc
2095,apartment,1027,2,2,1,0,0,1,0,0,w/d in unit,attached garage,mn
835,apartment,650,1,1,0,0,1,0,0,0,laundry on site,carport,tx
895,apartment,810,2,1,0,0,1,0,0,0,laundry on site,off-street parking,az
950,apartment,1100,2,1,0,0,1,0,0,0,no laundry on site,off-street parking,ct
1740,apartment,1115,2,1,1,1,1,0,0,0,w/d in unit,carport,mi
1279,apartment,740,1,1,1,1,0,0,0,0,w/d in unit,carport,nv
1299,apartment,900,1,1.5,0,0,1,0,0,0,laundry on site,attached garage,wi
961,apartment,590,1,1,1,1,0,0,0,0,laundry on site,street parking,va
2495,apartment,1050,2,2,1,1,0,0,0,0,laundry in bldg,attached garage,ca
1330,apartment,851,1,1,1,1,1,0,0,0,w/d in unit,detached garage,fl
1861,apartment,1076,2,2,1,1,0,0,1,0,w/d in unit,detached garage,co
833,apartment,1265,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,ia
1950,apartment,1600,3,2,0,0,0,0,0,0,w/d hookups,attached garage,in
2199,apartment,1010,2,2,1,1,1,0,0,0,w/d in unit,carport,ca
1650,apartment,850,2,1,1,1,0,0,0,0,laundry in bldg,off-street parking,ct
1800,apartment,1101,2,2,1,1,0,1,0,0,w/d in unit,off-street parking,mn
900,apartment,1000,2,2,1,1,0,1,0,0,w/d in unit,off-street parking,ia
1175,apartment,1072,3,2.5,1,1,1,0,0,0,w/d in unit,off-street parking,il
1100,apartment,1000,2,1.5,0,0,0,0,0,0,w/d hookups,off-street parking,pa
1250,apartment,850,2,1,1,1,0,0,0,0,laundry on site,off-street parking,or
2640,apartment,1041,2,2,1,1,1,0,0,0,w/d in unit,detached garage,ca
775,apartment,900,1,1,0,0,0,0,0,0,no laundry on site,street parking,wv
3195,apartment,1700,3,3,0,0,0,0,0,0,w/d in unit,attached garage,hi
821,apartment,600,1,1,1,1,1,0,0,0,laundry on site,off-street parking,fl
1648,apartment,1109,2,2,1,1,0,1,1,0,w/d in unit,detached garage,co
785,apartment,960,2,1,0,0,0,0,0,0,w/d hookups,off-street parking,ny
1349,apartment,650,1,1,1,1,1,0,0,0,laundry on site,off-street parking,dc
550,apartment,640,1,1,1,1,0,0,0,1,no laundry on site,off-street parking,ny
2500,apartment,1536,2,2.5,1,1,1,0,0,0,w/d in unit,attached garage,sc
1400,apartment,950,2,2,1,1,1,0,0,0,laundry on site,off-street parking,tx
2919,apartment,1369,3,2,1,1,1,0,0,0,w/d in unit,detached garage,ca
1200,apartment,915,1,1,0,0,1,0,0,0,w/d in unit,off-street parking,mi
1175,apartment,917,2,1.5,1,1,0,0,0,0,w/d hookups,street parking,tn
950,apartment,700,1,1,1,1,0,0,0,1,w/d in unit,off-street parking,al
1391,apartment,1068,2,2,1,1,1,0,0,0,w/d in unit,detached garage,va
2500,apartment,900,2,1,1,1,1,0,0,1,laundry on site,street parking,ca
1300,apartment,725,1,1,1,1,1,0,0,0,laundry in bldg,attached garage,fl
760,apartment,938,2,1,1,1,0,0,0,0,laundry in bldg,off-street parking,ks
799,apartment,1400,4,4,0,0,1,0,0,0,w/d in unit,off-street parking,sc
1100,apartment,1205,4,1,0,0,1,0,0,0,w/d hookups,off-street parking,ky
1075,apartment,844,3,1,1,1,1,0,0,0,laundry on site,off-street parking,co
1000,apartment,800,1,1,0,0,0,0,0,0,laundry on site,off-street parking,al
818,apartment,935,3,1.5,0,0,1,0,0,0,laundry on site,off-street parking,oh
1020,apartment,646,1,1,1,1,1,0,0,0,laundry on site,off-street parking,or
735,apartment,1000,2,1.5,1,1,1,0,0,0,laundry in bldg,off-street parking,il
700,apartment,1100,2,1,0,0,0,0,0,0,laundry in bldg,carport,wi
1570,apartment,920,2,2,1,1,0,0,0,0,w/d in unit,carport,or
1225,apartment,1242,2,2,0,0,1,0,0,0,w/d in unit,attached garage,sd
1296,apartment,1206,3,2,1,1,1,1,0,0,w/d in unit,carport,wa
1400,apartment,2200,3,1,0,0,1,0,0,0,no laundry on site,off-street parking,ma
595,apartment,595,1,1,1,0,0,0,0,0,laundry in bldg,off-street parking,oh
2100,apartment,885,2,2,0,0,1,0,0,1,w/d in unit,off-street parking,fl
950,apartment,750,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,ga
3579,apartment,1294,2,2,0,0,1,0,0,0,w/d in unit,attached garage,tn
985,apartment,820,2,1,1,1,1,0,0,0,w/d hookups,off-street parking,tx
540,apartment,600,1,1,1,1,1,0,0,0,laundry in bldg,off-street parking,pa
1025,apartment,850,2,1,1,1,1,0,0,0,laundry on site,off-street parking,mn
850,apartment,710,1,1,1,1,1,0,0,0,laundry on site,off-street parking,tn
1075,apartment,672,2,1,1,1,0,0,0,0,laundry on site,off-street parking,nv
1815,apartment,1378,3,2,1,1,1,0,0,0,w/d in unit,detached garage,az
939,apartment,883,3,1,0,0,1,0,0,0,laundry on site,street parking,ok
1095,apartment,1040,2,2,1,1,0,0,0,0,laundry in bldg,carport,mt
1060,apartment,1106,2,1,1,1,1,0,0,0,w/d in unit,detached garage,ny
1180,apartment,986,2,2,1,1,0,0,0,1,w/d hookups,carport,il
600,apartment,600,1,1,0,0,0,0,0,0,laundry in bldg,off-street parking,ny
1475,apartment,702,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,or
729,apartment,1050,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,oh
891,apartment,1000,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,ia
870,apartment,963,2,1,1,1,1,0,0,0,laundry on site,off-street parking,fl
620,apartment,725,2,1,0,0,1,0,0,0,w/d hookups,off-street parking,az
975,apartment,689,1,1,1,1,0,0,0,0,w/d in unit,carport,id
1149,apartment,846,2,1,1,1,1,0,0,0,w/d in unit,off-street parking,va
834,apartment,768,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,tn
995,apartment,648,1,1,1,0,1,0,0,0,laundry in bldg,carport,mi
795,apartment,700,1,1,1,0,1,0,0,0,laundry on site,off-street parking,ak
1060,apartment,712,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,tx
1512,apartment,1082,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,co
1345,apartment,716,2,1,1,1,0,0,0,0,w/d in unit,attached garage,wa
1100,apartment,1250,3,1,0,0,1,1,0,0,w/d hookups,detached garage,ny
1359,apartment,649,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,va
980,apartment,1132,2,2,1,1,1,1,0,0,w/d hookups,street parking,sc
1255,apartment,594,1,1,1,1,0,1,0,0,w/d in unit,street parking,or
1450,apartment,931,2,1,1,1,0,0,0,0,w/d in unit,off-street parking,ri
699,apartment,740,2,1,1,1,1,0,0,0,laundry on site,off-street parking,in
999,apartment,1100,2,1,0,0,0,0,0,0,laundry on site,detached garage,wi
1702,apartment,1152,3,2,1,1,1,0,0,0,w/d in unit,carport,az
1030,apartment,720,1,1,1,1,1,0,0,0,w/d in unit,carport,fl
1455,apartment,1089,2,2,1,1,0,0,1,0,w/d in unit,carport,ut
975,apartment,650,0,1,0,0,1,0,0,0,laundry in bldg,off-street parking,pa
2050,apartment,1150,2,2,1,1,1,0,0,0,w/d in unit,attached garage,mn
942,apartment,693,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,tx
2400,apartment,1544,3,2,1,1,1,0,0,0,w/d in unit,attached garage,fl
1299,apartment,875,2,1,1,1,1,0,0,0,laundry on site,off-street parking,ct
849,apartment,960,2,1,1,1,1,1,0,0,laundry in bldg,off-street parking,in
999,apartment,1000,2,1,1,1,1,0,0,0,w/d in unit,off-street parking,il
1200,apartment,850,1,1,1,0,1,0,0,0,laundry in bldg,attached garage,mn
975,apartment,896,2,1.5,1,0,1,0,0,0,laundry on site,carport,ca
1495,apartment,994,3,2,1,1,0,0,0,0,w/d hookups,attached garage,co
754,apartment,860,2,1,0,0,1,0,0,0,w/d hookups,off-street parking,la
1000,apartment,850,2,1,1,0,1,0,0,0,laundry in bldg,off-street parking,ct
790,apartment,775,2,1,0,0,1,0,0,0,w/d hookups,off-street parking,ia
1118,apartment,1150,2,2,1,1,1,0,0,0,laundry in bldg,carport,mi
935,apartment,864,2,2,1,1,0,0,0,0,w/d hookups,off-street parking,nc
1125,apartment,1258,2,1,1,1,1,0,0,0,laundry in bldg,attached garage,oh
1434,apartment,1143,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,tx
1675,apartment,895,1,1,1,0,0,0,0,0,w/d in unit,off-street parking,wi
1980,apartment,860,1,1,1,1,0,0,0,0,w/d in unit,carport,vt
900,apartment,671,1,1,1,1,1,0,0,0,laundry in bldg,off-street parking,in
1300,apartment,709,1,1,1,1,0,1,0,1,w/d in unit,detached garage,va
800,apartment,900,2,1,1,1,1,0,0,0,laundry on site,off-street parking,mt
1074,apartment,808,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,sc
460,apartment,900,2,1,0,0,0,0,0,0,laundry in bldg,detached garage,mn
825,apartment,700,1,0,1,0,0,0,0,0,laundry in bldg,off-street parking,ny
1200,apartment,800,1,1,0,0,1,0,0,0,no laundry on site,off-street parking,me
1175,apartment,967,1,1,1,1,1,0,0,0,w/d in unit,carport,tx
1025,apartment,900,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,co
1485,apartment,1356,3,2,1,1,1,0,0,0,w/d in unit,off-street parking,nc
2615,apartment,1330,2,2,1,1,0,1,0,0,w/d in unit,attached garage,nj
1350,apartment,1200,3,1,0,0,0,0,0,0,w/d hookups,street parking,ma
1845,apartment,784,1,1,1,1,0,0,0,0,w/d in unit,detached garage,ca
1380,apartment,642,1,1,1,1,1,0,0,0,w/d in unit,attached garage,tx
2460,apartment,1100,2,2,1,1,1,1,0,0,laundry in bldg,carport,ca
975,apartment,650,1,1,1,0,0,0,0,0,laundry in bldg,detached garage,mn
699,apartment,1300,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,ms
1195,apartment,1074,2,2,1,1,1,0,0,0,w/d hookups,street parking,sc
1435,apartment,1100,2,2,1,0,1,0,0,0,w/d hookups,street parking,il
600,apartment,576,1,1,1,1,1,0,0,0,laundry on site,off-street parking,in
1975,apartment,1134,2,2,1,1,0,1,0,0,w/d in unit,attached garage,wi
1725,apartment,680,1,1,1,1,1,0,0,0,laundry on site,carport,ca
1295,apartment,1000,2,1,1,0,1,0,0,0,laundry in bldg,off-street parking,ma
1038,apartment,780,2,1,1,1,1,0,0,0,laundry on site,off-street parking,va
2475,apartment,1600,3,2,1,0,1,0,0,0,w/d in unit,off-street parking,ny
759,apartment,1339,3,3,1,1,1,0,0,1,w/d in unit,off-street parking,al
2780,apartment,1450,4,1,0,0,1,0,0,0,w/d in unit,street parking,pa
1135,apartment,588,1,1,0,1,0,0,0,0,w/d in unit,off-street parking,or
850,apartment,1300,2,1.5,0,1,1,1,0,0,w/d hookups,off-street parking,tx
1500,apartment,940,2,1.5,1,0,1,0,0,0,w/d in unit,attached garage,vt
1170,apartment,1209,2,2,1,1,0,0,0,0,w/d hookups,attached garage,ok
1096,apartment,859,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,nc
1395,apartment,799,2,1,0,0,0,0,0,0,w/d hookups,off-street parking,ca
4500,apartment,1100,3,1,1,1,1,0,0,0,w/d in unit,street parking,ca
700,apartment,900,2,1,0,0,1,0,0,0,w/d hookups,off-street parking,wi
960,apartment,977,2,1.5,1,1,1,0,0,0,w/d in unit,off-street parking,la
2000,apartment,750,2,0,0,0,1,0,0,0,laundry on site,street parking,ny
1725,apartment,870,1,1,1,0,0,0,0,0,w/d in unit,attached garage,or
1445,apartment,733,1,1,1,1,0,1,0,0,w/d in unit,detached garage,nc
1045,apartment,730,1,1,1,0,1,0,0,0,laundry in bldg,off-street parking,dc
705,apartment,900,2,1.5,1,1,1,0,0,0,w/d in unit,off-street parking,tn
829,apartment,883,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,sc
2900,apartment,1826,5,3,0,0,1,0,0,0,w/d hookups,carport,ia
899,apartment,600,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,tn
1525,apartment,670,1,1,1,1,1,0,0,0,w/d in unit,carport,ca
827,apartment,1069,2,2,1,1,1,0,0,1,w/d in unit,street parking,nc
2250,apartment,950,2,2.5,1,1,1,0,0,0,laundry on site,detached garage,ca
1120,apartment,905,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,pa
924,apartment,1099,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,wa
675,apartment,775,2,1.5,1,0,0,0,0,0,laundry in bldg,off-street parking,ne
900,apartment,630,0,1,0,0,0,0,0,0,w/d in unit,off-street parking,nc
980,apartment,900,2,1,0,0,0,0,0,0,w/d in unit,carport,wa
885,apartment,943,2,1,1,1,1,0,0,0,w/d hookups,off-street parking,sc
849,apartment,844,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,oh
645,apartment,600,1,1,1,0,1,0,0,0,laundry in bldg,off-street parking,oh
1650,apartment,525,1,1,1,1,1,0,0,0,no laundry on site,off-street parking,ny
838,apartment,1000,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,va
615,apartment,861,2,1,1,1,0,0,0,0,w/d hookups,off-street parking,la
1380,apartment,990,2,1.5,1,1,1,0,0,0,w/d in unit,off-street parking,pa
1299,apartment,940,2,2,1,1,0,0,1,1,w/d in unit,carport,or
995,apartment,960,2,1,1,1,1,1,0,1,laundry in bldg,street parking,mi
1400,apartment,914,2,1,1,1,0,0,0,0,w/d in unit,off-street parking,tx
1275,apartment,1500,2,2.5,1,1,1,0,0,0,w/d in unit,attached garage,wi
2200,apartment,1575,3,1,1,0,1,0,0,0,w/d in unit,off-street parking,ri
1275,apartment,550,1,1,1,0,0,0,0,0,laundry in bldg,off-street parking,fl
1350,apartment,1000,3,1,0,0,1,0,0,0,w/d in unit,off-street parking,ct
1180,apartment,940,2,1,1,1,0,0,0,0,w/d in unit,off-street parking,fl
1625,apartment,1585,2,2,1,1,1,0,0,0,w/d in unit,attached garage,wi
1295,apartment,693,1,1,1,1,0,0,0,0,w/d in unit,street parking,pa
975,apartment,550,1,1,1,0,0,0,0,0,laundry on site,street parking,co
2200,apartment,1100,2,1,1,1,0,0,0,0,w/d in unit,off-street parking,pa
1325,apartment,1350,2,2.5,1,1,1,0,0,0,w/d hookups,off-street parking,tn
1368,apartment,1225,3,2,1,1,1,0,0,0,w/d in unit,off-street parking,wa
977,apartment,673,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,oh
1695,apartment,925,2,1,1,1,0,1,1,0,w/d in unit,off-street parking,ny
2127,apartment,1050,2,2,1,1,1,0,0,0,w/d in unit,detached garage,ca
